title,job_role,companyName,job_location,Job_Summary,post_date,salary,today_date,Job_url
,,,,,,,,
,,,,,,,,
Predictive Analyst,Machine Learning Engineer,Tidal Vape Ltd,Remote in Remote,"Stay up-to-date with industry trends, emerging technologies, and market dynamics that could impact the organizations performance.",EmployerActive 4 days ago,"₹8,00,000 - ₹10,00,000 a year",2023-08-30,https://in.indeed.com/company/OFS-ta-Tidal-Vape/jobs/Predictive-Analyst-dfc65cd786dad01a?fccid=252a663c3d9835fd&vjs=3
,,,,,,,,
Machine Learning Engineer,Machine Learning Engineer,Tekolutions.ai,"Mumbai, Maharashtra","Keeping abreast of developments in machine learning.
Consulting with managers to determine and refine machine learning objectives.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=23df2c464c15a729&fccid=3840510b0b029ee9&vjs=3
"Associate Principal Engineer, Machine Learning",Machine Learning Engineer,Nagarro,Remote,"Company Description We're Nagarro. We are a digital product engineering company that is scaling in a big way! We build products, services, and experiences…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=ad8f7bef003fb8d6&fccid=be57e01618911e92&vjs=3
,,,,,,,,
,,,,,,,,
Machine Learning Engineer,Machine Learning Engineer,Travitons Technologies,"Pune, Maharashtra","Run machine learning tests and experiments.
Develop machine learning applications according to requirements.
Study and transform data science prototypes.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=9a0146079ea15f81&fccid=8a48d18f38d019fa&vjs=3
,,,,,,,,
,,,,,,,,
"Software Engineer, Machine Learning",Machine Learning Engineer,Google,"Bengaluru, Karnataka","3 years of experience with machine learning algorithms and tools (e.g. TensorFlow), artificial intelligence, deep learning, and/or natural language processing.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=09f362d01caaff75&fccid=a5b4499d9e91a5c6&vjs=3
Mumbai Vileparle - Machine Learning/NLP Engineer,Machine Learning Engineer,JForce Solutions,"Mumbai, Maharashtra",Proficiency in machine learning frameworks (like Keras or PyTorch) and libraries (like scikit-learn or pandas).,EmployerActive 2 days ago,"₹2,40,000 - ₹6,00,000 a year",2023-08-30,https://in.indeed.com/company/JForce-Solutions/jobs/Machine-Learning-Engineer-f9e0bbfa6badd070?fccid=91080e992f106c9e&vjs=3
,,,,,,,,
Machine Learning Engineer,Machine Learning Engineer,Marktine Technology Solutions,Remote,Ph.D. preferred 3+ years of professional experience as a Machine Learning Engineer/Data Scientist; in a product development setting Hands-on experience with…,PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=3e2bdf655654e6b7&fccid=4d1ce2b52f6f8920&vjs=3
Front End Engineer,Machine Learning Engineer,Effone software inc,Remote in Remote,"This Staff Front End Engineer (tech lead) will be an integral member of our Client’s Digital software engineering team, which uses machine learning and other AI…",EmployerActive 2 days ago,"₹10,00,000 - ₹30,00,000 a year",2023-08-30,https://in.indeed.com/company/Effone-Software-Inc/jobs/Front-End-Developer-cc3757d070a84720?fccid=f018c54bf1832574&vjs=3
Senior Machine Learning Engineer,Machine Learning Engineer,Attain.ai,Remote in Remote,Keeping up to date with the latest advancements in machine learning and artificial intelligence to continuously improve our products.,PostedPosted 30+ days ago,"₹55,000 - ₹75,000 a year",2023-08-30,https://in.indeed.com/company/Attain.ai/jobs/Machine-Learning-Engineer-960e1cedcee6925c?fccid=08ea30bb0e26e0e1&vjs=3
,,,,,,,,
Data Analytics / Machine Learning Engineers,Machine Learning Engineer,Tata Elxsi,"Bengaluru, Karnataka","Strong fundamentals in Statistical Analysis and Machine Learning algorithms for regression, classification, clustering, anomaly detection and NLP using…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=60238abff7540670&fccid=cf9a392c0e128671&vjs=3
Machine Learning Analyst,Machine Learning Engineer,Pattern Effects Labs,"Bengaluru, Karnataka","AI is used to find pattern and correlation which hide deep within Big Data.
Candidate should be passionate to use various ML algorithms to solve the problem.",PostedPosted 26 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=5bf8c531867ef0fc&fccid=636b2f7c338b7ec9&vjs=3
Engineer - Machine Learning,Machine Learning Engineer,Narsee Monjee Institute of Management Studies...,"Mumbai, Maharashtra","Familiarity with machine learning frameworks (like Keras or PyTorch) and libraries (like scikit-learn).
To succeed in this role, you should possess outstanding…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=d3ad42161b752603&fccid=313263628ca92ac4&vjs=3
SDE-2 Backend Engineer,Machine Learning Engineer,BigShyft,Remote,"Coach junior engineers with code comments, documents, and presentations.
This means they can assign, track, and collaborate on customer emails, as well as run…",PostedPosted 25 days ago,"₹20,00,000 - ₹32,50,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=ba4e161366e45f5e&fccid=df4303b9957be85e&vjs=3
Machine Learning Engineer,Machine Learning Engineer,Brightree,"Bengaluru, Karnataka","You will be given creative freedom and opportunities to work on advanced AI/ML problems, such as reinforcement learning and a self-serve AI/ML platform.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=e4c6092812559e24&fccid=e11fb69458043be6&vjs=3
Data Science Trainer,Machine Learning Engineer,ONLEI Technologies,Remote,We are looking to hire a Data Science Trainer .,PostedPosted 19 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=238192286f62a4f1&fccid=45464de7007331b6&vjs=3
"Senior Machine Learning Engineer - NLP (Remote, India)",Machine Learning Engineer,Level AI,Remote in India,"Build post-deployment monitoring and continual learning capabilities.
You will directly work with a team of experienced technologists to identify and solve a…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=67cd2044a0e4f922&fccid=37768c08b7d91f8d&vjs=3
,,,,,,,,
,,,,,,,,
Machine Learning Engineer,Machine Learning Engineer,Anantadrishti Technologies,"Lucknow, Uttar Pradesh","Experience in productionizing deep learning systems.
Experience in prototyping deep reinforcement learning and computer vision solutions.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=0e815baf0feff801&fccid=dd616958bd9ddc12&vjs=3
,,,,,,,,
"Principal Engineer, Machine Learning",Machine Learning Engineer,Nagarro,Remote,"Company Description We're Nagarro. We are a digital product engineering company that is scaling in a big way! We build products, services, and experiences…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=d7c68ba45fcde656&fccid=be57e01618911e92&vjs=3
,,,,,,,,
,,,,,,,,
Machine Learning Engineer,Machine Learning Engineer,Tookitaki,Remote,"Experience in building big data pipelines for machine learning products.
Experience with building cloud-based or on-premise big data and machine learning…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=8f933176baee698c&fccid=475adce53f46c3ba&vjs=3
Machine Learning Engineer| Pune | Mumbai |3-10 yrs,Machine Learning Engineer,Capgemini,"Noida, Uttar Pradesh","Roles & Responsibilities: • Study/ transform data science prototypes, design machine learning models and deploy appropriate ML algorithms and tools • Understand…",PostedPosted 16 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=b0fe40f9502e6d8d&fccid=105ecfd0283f415f&vjs=3
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"Staff Engineer, Machine Learning",Machine Learning Engineer,Nagarro,+1 locationRemote,"Company Description We're Nagarro. We are a digital product engineering company that is scaling in a big way! We build products, services, and experiences…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=552433328273f99e&fccid=be57e01618911e92&vjs=3
Machine Learning Engineer,Machine Learning Engineer,Zuma,"Bengaluru, Karnataka","Proficiency in Python and familiarity with machine learning frameworks such as TensorFlow, PyTorch, or similar.",PostedPosted 16 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=8ccb0ed641bd5fc2&fccid=337a0fb6be987a37&vjs=3
Machine Learning Engineer,Machine Learning Engineer,MariApps Marine Solutions,"Kochi, Kerala","Collaborate with system/software engineers and data scientists to commercialize the ideas with excellent user experience.
1+ years of SQL experience.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=1ce002a5af2fc470&fccid=ad8f70c6d4912fb7&vjs=3
,,,,,,,,
Machine Learning Intern,Machine Learning Engineer,Mettler Toledo,"Mumbai, Maharashtra","Knowledge and understanding of modern machine-learning approaches.
Good programming knowledge of Python is a must.
Understanding the RPA landscape is a plus.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=9e578905bee482ca&fccid=1df77876fbb6d721&vjs=3
,,,,,,,,
AI & MACHINE LEARNING Associate Manager (MID-LEVEL),Machine Learning Engineer,eigital - redefining digital,Remote in Remote,"Run machine learning tests and experiments.
Develop machine learning applications according to requirements.
Study and transform data science prototypes.",EmployerActive 2 days ago,"₹35,000 - ₹50,000 a month",2023-08-30,https://in.indeed.com/company/eigital---redefining-digital/jobs/Machining-Manager-28dba9ba7f51ccfb?fccid=559516016dc3903f&vjs=3
Machine Learning Engineer,Machine Learning Engineer,Leegality,Remote in India,"Keeping abreast of developments in machine learning.
A first-class machine learning engineer will be someone whose expertise translates into the enhanced…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=adf04db13c2a339f&fccid=d51ca5e154a2c750&vjs=3
,,,,,,,,
Machine Learning: NLP,Machine Learning Engineer,Paxcom India,"Hybrid remote in Delhi, Delhi",PaymentUs leads the North American marketplace in electronic bill payment solutions and have recently signed a partnership with Paypal and Alexa.,PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=3d9fd3b1dcf7761b&fccid=0963aa5c8f6d9b08&vjs=3
,,,,,,,,
Data Engineer,Machine Learning Engineer,Virtue Analytics,"Lucknow, Uttar Pradesh","As a Data Engineer, you will play a crucial role in designing, developing, and maintaining our data infrastructure, pipelines, and systems.",EmployerActive 2 days ago,"₹3,00,000 - ₹8,00,000 a year",2023-08-30,https://in.indeed.com/company/VIRTUE-ANALYTICS/jobs/Data-Engineer-27955957c7f95a05?fccid=af921f94e012d7af&vjs=3
Machine Learning Engineer / Sr. ML Engineer ,Machine Learning Engineer,Mysuru Consulting Group,Remote,"Perform data mining by applying machine learning and supervised or unsupervised learning algorithms.
Design and develop machine learning algorithms and deep…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=8095a712749096df&fccid=f0a8ae45f01e60ff&vjs=3
Business Analyst,Machine Learning Engineer,Recro,"Bengaluru, Karnataka","Basic knowledge of machine learning techniques like Regression, Classification etc.
Bachelor's degree in Business Administration, Engineering, Economics,…",EmployerActive 7 days ago,"₹4,13,524 - ₹11,95,696 a year",2023-08-30,https://in.indeed.com/company/Recro/jobs/Business-Analyst-c444ccd1867ecb0e?fccid=23a3a6663a613b8d&vjs=3
Machine learning engineer,Machine Learning Engineer,Trask,"Bengaluru, Karnataka","Experience with GPUs, machine learning accelerators and related software is a plus.
Experience with machine learning algorithms and architectures, including…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=5e7b4711bf76a308&fccid=c78ec668279ddad2&vjs=3
Machine Learner Engineer,Machine Learning Engineer,True Data Software,"Remote in Pune, Maharashtra","At least two years' experience as a machine learning engineer.
Keeping abreast of developments in machine learning.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=60c9138a1b493365&fccid=905889db10428b23&vjs=3
Machine Learning Engineer,Machine Learning Engineer,MatrixCare,"Bengaluru, Karnataka","You will help define and ensure best coding practices within the team of excellent and engaged engineers.
You will be given creative freedom and opportunities…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=1144091ec6eb6168&fccid=b8986b6a15679801&vjs=3
Sr. Data Engineer,Machine Learning Engineer,Xotiv Technologies,"Delhi, Delhi","Work closely with the data science and business intelligence teams to develop data models and pipelines for research, reporting, and machine learning.",EmployerActive 2 days ago,"₹5,26,980 - ₹19,49,832 a year",2023-08-30,https://in.indeed.com/company/Xotiv-Technologies/jobs/Data-Engineer-29d7140aa2693568?fccid=db71a9475441b219&vjs=3
Artificial Intelligence Engineer,Machine Learning Engineer,True Data Software,"Remote in Pune, Maharashtra","Work with other machine learning engineers, data engineers, and AI engineers to develop machine learning models.
Perform statistical analysis on big data sets.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=816ce42c5f569afb&fccid=905889db10428b23&vjs=3
ETL/Data Engineer,Machine Learning Engineer,UST,"Bengaluru, Karnataka","Self-learning and implement new features released in ERP/CRM wherever possible.
Under the supervision of a Senior Lead analyze and develop applications in…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=1cd414fc281b624a&fccid=810178099fb1fcbc&vjs=3
Machine Learning Engineer,Machine Learning Engineer,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","Develop RESTful APIs to serve machine learning models in production and strong debugging skills.
Job Description and desired Skills for ML Engineer.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=e9f1ad3188805cc5&fccid=9ab138c02aaca829&vjs=3
Engineer - Machine Learning,Machine Learning Engineer,Shri Vile Parle Kelavani Mandal,"Mumbai, Maharashtra","Remain updated in the rapidly changing field of machine learning.
Familiarity with machine learning frameworks (like Keras or PyTorch) and libraries (like…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=9da3a5a9a506b4f8&fccid=35521e170c92d078&vjs=3
Machine Learning Engineer,Machine Learning Engineer,vSplash Techlabs,"Hyderabad, Telangana","Strong knowledge of machine learning algorithms and techniques.
2+ years of experience in developing and implementing machine learning models.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=c810fa9d31b9fb3d&fccid=0e03b6ed9b9a26b0&vjs=3
Dev Ops Engineer,Machine Learning Engineer,DronaHQ,Remote,"The role will work closely with architects, software engineers and operations to design, build, deploy, manage and operate our development, test and production…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=0760c66e632a6349&fccid=489320e1a14938f0&vjs=3
Python Engineer,Machine Learning Engineer,Finoit Technology,Remote in Remote,"What we look for in you :*.
A team player with minimum 3 years of working experience in developing, releasing, and maintaining large-scale software applications…",EmployerActive 2 days ago,"₹2,82,636 - ₹14,01,045 a year",2023-08-30,https://in.indeed.com/company/Finoit-Technology/jobs/Python-Developer-94f77e7f93b24e93?fccid=93c964d5fffe2ac1&vjs=3
Machine Learning Engineer,Machine Learning Engineer,Zycus,"Bengaluru, Karnataka+2 locations","Keeping abreast of developments in machine learning.
Designing and devloping machine learning systems and self-running artificial intelligence (AI) software to…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=d9442fc90e5d3e1d&fccid=32da022957dfccff&vjs=3
Data Engineer,Machine Learning Engineer,Right eSource,"Bengaluru, Karnataka","Develop a scalable and resilient cloud data platform and scalable data pipelines.
Ensure industry best practices around data pipelines, metadata management,…",EmployerActive 17 days ago,"₹10,00,000 - ₹15,00,000 a year",2023-08-30,https://in.indeed.com/company/Right-eSource/jobs/Data-Engineer-75d5e4aae5ed1ec9?fccid=b52e2aa956390c97&vjs=3
Machine Learning Engineer,Machine Learning Engineer,Eagle Eye Networks Inc,"Bengaluru, Karnataka","At least 1 year of experience with machine learning, using convolutional neural networks.
Machine learning and or AI related - 2+ years.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=7d17e4ebd68a2c8c&fccid=bd91a755d93e3b77&vjs=3
Machine Learning Engineer (CPG),Machine Learning Engineer,Tredence,India,"Work with engineers to develop, test, and maintain the accurate tracking, capturing and reporting of key data.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=d210f394327af44d&fccid=d09878b895240545&vjs=3
MACHINE LEARNING ENGINEER,Machine Learning Engineer,Neva Ventures,"Bengaluru, Karnataka","Looking for passionate individuals with strong machine learning background.
Hands-on expertise in Artificial Intelligence, Machine Learning, Neural Networks,…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=cd997cf7d36c78c0&fccid=7f9a9e9714f510ab&vjs=3
ML Engineer (Remote),Machine Learning Engineer,mobio solutions,Remote,"Solid understanding of machine learning techniques, including supervised and unsupervised learning, and experience applying them to solve real-world problems.",PostedPosted 28 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=7b324bbbfbb8d65a&fccid=2796256a8538d540&vjs=3
Python/Machine Learning Developer,Machine Learning Engineer,Infinnium Infotech,"Ahmedabad, Gujarat","Your responsibilities will evolve designing and constructing sophisticated machine learning models, as well as refining and updating existing systems.",EmployerActive 2 days ago,"₹2,00,000 - ₹7,00,000 a year",2023-08-30,https://in.indeed.com/company/Infinnium-infotech/jobs/Python-Developer-72d4b6da36a403e1?fccid=cb10ddfd40019914&vjs=3
,,,,,,,,
Machine Learning Specialist for Intelligent Automation,Machine Learning Engineer,Bosch Group,"Bengaluru, Karnataka","Design and develop machine learning models and algorithms tailored to the specific needs, ensuring scalability, accuracy, and reliability.",PostedPosted 11 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=831894bfe5dbd074&fccid=a2faf1301ac6ad4b&vjs=3
Sr Data Scientist - Matching Science,Machine Learning Engineer,Indeed,Remote in Remote,"We are looking for someone with a deep interest in designing and building machine learning systems, thought-provoking assignments, is eager to learn, and wants…",EmployerActive 2 days ago,"₹49,60,000 - ₹74,40,000 a year",2023-08-30,https://in.indeed.com/company/Indeed/jobs/Senior-Data-Scientist-3f394558f770f877?fccid=d6ef41e202aa2c0b&vjs=3
,,,,,,,,
Machine Learning Algorithm Engineer,Machine Learning Engineer,Ceremorphic,"Hyderabad, Telangana","Develop algorithms for deep learning, data analytics, machine learning, or scientific computing.
If you have a good understanding for deep learning and a strong…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=2c68e8d991fcaac8&fccid=802be81faeefbe5e&vjs=3
,,,,,,,,
DevOps Engineer,Machine Learning Engineer,Marktine Technology Solutions,Remote,"TECHNICAL SKILLS: • Experience in Public cloud development (AWS) & Cloud Services: AWS (EC2, S3, CloudWatch, RDS, Elastic Cache, IAM) • Configuration Management…",PostedPosted 30+ days ago,"₹10,00,000 - ₹12,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=84c1f433dc667838&fccid=4d1ce2b52f6f8920&vjs=3
"Machine Learning Engineer - NLP, Agent Assist (Remote, India)",Machine Learning Engineer,Level AI,Remote in India,"Build post-deployment monitoring and continual learning capabilities.
Level AI is a Mountain View, CA-based startup innovating in the Voice AI space.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=fc7eb6ae38b7005e&fccid=37768c08b7d91f8d&vjs=3
Machine Learning AI Platform Engineer,Machine Learning Engineer,Accenture,"Pune, Maharashtra+4 locations","Project Role Description :Develops applications and systems that utilize AI to improve performance and efficiency, including but not limited to deep learning,…",PostedPosted 8 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=876d14d376a77d04&fccid=a4e4e2eaf26690c9&vjs=3
Cloud Engineer Trainee,Machine Learning Engineer,G7 CR Technologies,"Bengaluru, Karnataka","Location: Kasturba Road, Bangalore, Karnataka.
CTC: As per market standards.
Experience: Min 0-1 Years.
Computer Science/BCA/MCA/B.E/B.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=ed6765e19750de07&fccid=6927b259faf203db&vjs=3
,,,,,,,,
,,,,,,,,
Machine Learning Engineer,Machine Learning Engineer,NextSAA services,"Bengaluru, Karnataka","Machine learning: 2 years (Required).
The positions are on contract.
Hybrid model (work from the office).
Job Types: Full-time, Contractual / Temporary.",EmployerActive 9 days ago,,2023-08-30,https://in.indeed.com/company/Nextsaa-services/jobs/Machine-Learning-Engineer-37f674c21c38f41f?fccid=4aa4c535f300dfb6&vjs=3
,,,,,,,,
Machine Learning Engineer Bengaluru,Machine Learning Engineer,Minna Technologies,"Hybrid remote in Bengaluru, Karnataka","Experience building and maintaining scalable machine learning pipelines.
Opportunity to work with cutting-edge machine learning technologies.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=99edff6efe56b904&fccid=7be3e73555d5389a&vjs=3
,,,,,,,,
,,,,,,,,
AI/ML Engineer,Machine Learning Engineer,Apping Technology,"Delhi, Delhi","Run machine learning tests and experiments.
Develop machine learning applications according to requirements.
Machine Learning Engineer responsibilities include…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=a53979a6344e8460&fccid=cb196be5fd61661b&vjs=3
Senior Machine Learning Engineer,Machine Learning Engineer,Apollo.io,Remote,"Experience deploying and managing machine learning models in the cloud.
Experience with one or more of the following: natural language processing, deep learning…",PostedPosted 16 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=010883818ce3bfc3&fccid=3c23afd52cd89050&vjs=3
,,,,,,,,
,,,,,,,,
Machine Learning Engineer,Machine Learning Engineer,Careervira,"Gurgaon, Haryana","Experience modelling graph-based data structures.
Deployment, packaging, versioning of models.
Experiment design, A/B testing, performance measurement.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=69e902014072d3a0&fccid=6de0bd88c4375347&vjs=3
Machine Learning Engineer,Machine Learning Engineer,DentalDost,"Pune, Maharashtra","1-3 years of demonstrated experience as machine learning engineer/data scientist.
Understanding of data pipelines for machine learning.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=fa68ea00185ca6fd&fccid=940aaf30c6bfe3f1&vjs=3
Artificial Intelligence (AI) Engineer,Machine Learning Engineer,X-YUG Technologies Pvt Ltd,"Hyderabad, Telangana","Proven experience in designing and implementing machine learning and deep learning.
Research and Innovation: Stay current with the latest advancements in AI and…",EmployerActive 2 days ago,"Up to ₹1,00,000 a month",2023-08-30,https://in.indeed.com/company/X--YUG-Technologies-Pvt-Ltd/jobs/Business-Intelligence-Developer-0089f3dec051fdff?fccid=278b1c3d2e06cadf&vjs=3
ML/AI Engineer,Machine Learning Engineer,IIE Network,"Bengaluru, Karnataka","Collaborate with software engineers to integrate machine learning models into production systems.
Proficiency in developing and deploying machine learning…",Hiring ongoing,"Up to ₹36,00,000 a year",2023-08-30,https://in.indeed.com/company/IIE-Network/jobs/Engineer-30f843be01ba1430?fccid=6609afceff987ced&vjs=3
,,,,,,,,
Backend Engineer,Machine Learning Engineer,BigShyft,"Remote in Bengaluru, Karnataka","What makes you a great fit:
Proficient knowledge of programming in Python - strong understanding of data structures Proficient knowledge of back-end frameworks…",PostedPosted 14 days ago,"₹7,00,000 - ₹9,50,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=4b80392671dd221c&fccid=df4303b9957be85e&vjs=3
AVP Fair Lending Analytics,Machine Learning Engineer,4bell Technology,Remote in Remote,* Support the implementation of the SYF Fair Lending Disparate Impact Testing Framework by generating data and/or providing 2nd line oversight of data needed to…,EmployerActive 2 days ago,"₹20,00,000 - ₹25,00,000 a year",2023-08-30,https://in.indeed.com/company/4Bell-Technology/jobs/Assistant-Vice-President-555dc97864fd6e2e?fccid=796a5f1c8bee66df&vjs=3
Machine Learning Engineer,Machine Learning Engineer,JForce Solutions,"Vile Parle, Mumbai, Maharashtra",Proficiency in machine learning frameworks (like Keras or PyTorch) and libraries (like scikit-learn or pandas).,PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=da426822ee29c20b&fccid=91080e992f106c9e&vjs=3
Data Scientist (Machine Learning),Machine Learning Engineer,TechStep,"Hadapsar, Pune, Maharashtra",Deep knowledge of various predictive modeling and machine learning algorithms and underlying Maths and Stats behind them.,PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=11192ca6b24a25da&fccid=fc3782405cd7206a&vjs=3
,,,,,,,,
AI/Machine Learning Engineer,Machine Learning Engineer,AssetOne,"Pune, Maharashtra","Deep understanding of statistics and experience with machine learning algorithms/techniques.
Experience is build & deploy machine-learning models at scale on…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=cb51f18d894cec9a&fccid=79a6848df3604524&vjs=3
,,,,,,,,
Data Analytics Intern,Machine Learning Engineer,Ketto,"Mumbai, Maharashtra","Good to have: Knowledge of Python/R + basic understanding of statistical testing & machine learning concepts (regressions, decision trees, clustering.",PostedPosted 19 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=5fcafca2544f79a8&fccid=0ca5fb09be5db2e4&vjs=3
Data Engineer,Machine Learning Engineer,Coinfluence,"Remote in Pune, Maharashtra","Create and maintain optimal and scalable data pipeline architecture.
Enhance the infrastructure required for optimal extraction, transformation, and loading of…",Hiring ongoing,"Up to ₹13,00,000 a year",2023-08-30,https://in.indeed.com/company/Coinfluence/jobs/Data-Engineer-73d97d4c82132fc9?fccid=3658618975d064e3&vjs=3
,,,,,,,,
,,,,,,,,
Machine Learning Engineer,Machine Learning Engineer,PinnacleWorks Infotech,"Gurgaon, Haryana","Train & tune Automated speech recognition (ASR) models.
Enhance existing models used in production settings.
Ability to read recent ML research papers and adapt…",PostedPosted 23 days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=b2e2fdae990402d4&fccid=bc57d091bd67dc3a&vjs=3
Machine Learning Engineer,Machine Learning Engineer,Workday,"Remote in Pune, Maharashtra","Experience in the Databricks, AWS,(RedShift, Sagemaker) H2O, , MySQL, Spark and associated tools to build scalable machine learning systems.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=798c5e3e69be3ad3&fccid=9ac45d217f8342a1&vjs=3
Engineer - Aerodynamics,Machine Learning Engineer,Airbus,"Bengaluru, Karnataka","Overall understanding of data analytics, Machine learning.
It is part of Flight Physics Department within Airbus India Engineering.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=e0ebf2dbbcfc175b&fccid=2d0740e02e80cf22&vjs=3
Machine Learning Engineers,Machine Learning Engineer,Inavan India Technologies,"Kochi, Kerala","Looking forexperienced people specifically in the field of computer vision, image processing & ML/DL architectures and algorithms.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=1a5c6f78e52605d9&fccid=43377f9ad8e67c87&vjs=3
Machine Learning Engineer,Machine Learning Engineer,MNJ Software,Remote,"Experience of machine learning Algorithms and Libraries.
Experience with machine learning platforms such as Microsoft Azure, Google Cloud, IBM Watson and Amazon…",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=051bd6383dd1f0df&fccid=eed7c45ec44b6a0b&vjs=3
Dev Ops Engineer/Consultant,Machine Learning Engineer,True Data Software,Remote,"Looking for a DevOps Engineer with 1+ years of experience in working with container tools like Docker, Jenkins and Kubernetes.",PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=c36d9b1d24f41518&fccid=905889db10428b23&vjs=3
,,,,,,,,
,,,,,,,,
AI & MACHINE LEARNING Manager (SENIOR LEVEL),Machine Learning Engineer,eigital - redefining digital,Remote in Remote,"Run machine learning tests and experiments.
Develop machine learning applications according to requirements.
Study and transform data science prototypes.",EmployerActive 2 days ago,"₹40,000 - ₹80,000 a month",2023-08-30,https://in.indeed.com/company/eigital---redefining-digital/jobs/Machining-Manager-0144e816c31650e0?fccid=559516016dc3903f&vjs=3
Machine Learning Engineer,Machine Learning Engineer,TAC Security,"Bengaluru, Karnataka",— Ensures software applications are built with quality while conforming to corporate and regulatory processes and practices by.,PostedPosted 30+ days ago,,2023-08-30,https://in.indeed.com/rc/clk?jk=c0f6d9481abec5cf&fccid=b3f5c3dd1fcc6cba&vjs=3
