,title,job_role,companyName,job_location,Job_Summary,post_date,salary,today_date,Job_url
173,Contract Management Data Analyst,Data Analyst,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","Confirmation of GET - as a Contract Management Data Analyst.
Confirmation of GET - as a Contract Management Data Analyst.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=7fea5fc52353dec4&fccid=9ab138c02aaca829&vjs=3
174,Associate Analyst,Data Analyst,EY,India,This is a role that requires incumbent to own & execute a variety of global processes related to compliance monitoring of engagements across Service Lines on…,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=5c4ac320630ba94e&fccid=1544766d4c2915b0&vjs=3
175,Data Analyst,Data Analyst,People Konnect,"Mumbai, Maharashtra","Familiarity with data visualization tools.
Proficiency in data analysis tools and languages.
Ensure data accuracy and integrity through regular checks.",EmployerActive 16 days ago,"₹8,00,000 - ₹11,00,000 a year",2023-08-30,https://in.indeed.com/company/People-Konnect/jobs/Data-Analyst-9123ff9f768fdb30?fccid=c86fb1da4dd86383&vjs=3
176,Business Data Analyst,Data Analyst,Rapidera Technologies Pvt Ltd,"Pune, Maharashtra","Hands on experience as a data engineer or data scientist in the past.
Able to understand architectures and data lineage of legacy systems/Databases and DW data…",EmployerActive 7 days ago,"From ₹12,00,000 a year",2023-08-30,https://in.indeed.com/company/Rapidera-Technologies-Pvt-Ltd/jobs/Data-Analyst-f035499e5bb89834?fccid=d16e616d7b1057e9&vjs=3
177,Lighthouse Data Visualization Assistant Manager,Data Analyst,KPMG,"Mumbai, Maharashtra","You will collaborate with various stakeholders to understand their data requirements and create interactive dashboards, reports, and visualizations that provide…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=d4a5af54292708b0&fccid=2dd390c3a48a7ed0&vjs=3
178,Business Analyst Trainee,Data Analyst,ARSCCOM LEARNING,"Bengaluru, Karnataka","Training and preparing participants to take up business analyst roles in organizations.
Collaboration, Emails and Minutes, customer data handling and security.",EmployerActive 7 days ago,"From ₹8,34,345 a year",2023-08-30,https://in.indeed.com/company/ARSCCOM/jobs/Business-Analyst-380b326f5d30e745?fccid=5ccb76c44eaa5b46&vjs=3
179,Data Analyst,Data Analyst,Crypto Mize,"Delhi, Delhi","After the extraction of the data, therefore, Data Analysts have to convert the raw data into structured data by resolving the errors in the data, removing…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=b98b7cb4912d6e04&fccid=bdad58a8df3ba8a4&vjs=3
180,Analyst - Data & Analytics,Data Analyst,General Mills,"Remote in Mumbai, Maharashtra","Drive standard interpretation, output and use of workforce data; communicate data nuances that impact interpretation.
Specific Job Experience or Skills Needed.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=0cb89a45d10aa81b&fccid=3bcf7eb192e678e4&vjs=3
181,BUSINESS ANALYST,Data Analyst,Nablasol,Remote,"Build reports and visualizations to help analyze data for business processes·.
Create documentation and build model diagrams for processes and data flow·.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=659a7b1111cbb2cf&fccid=8f0f35e8dba30d08&vjs=3
182,Associate Data Analyst,Data Analyst,Moody's,"Bengaluru, Karnataka+1 location","1-5 years of work experience in data analysis/ data validation/data management.
Associate Data analysts will be responsible for collating and validating data…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=b3436cf5d2590f1c&fccid=28eefc5b86560831&vjs=3
183,Data Analyst,Data Analyst,Bione,"Chandigarh, Chandigarh","A data analyst is responsible for organizing data related to sales numbers, market research, logistics, linguistics, or other behaviors.",EmployerActive 2 days ago,"₹15,000 - ₹30,000 a month",2023-08-30,https://in.indeed.com/company/Bione/jobs/Data-Analyst-a3bf501a18a8c9f2?fccid=ddb3b9ad12fbc2d7&vjs=3
184,Business Analyst,Data Analyst,RevInfotech,Remote,"In addition, you are required to develop and monitor data quality metrics and ensure business data and reporting needs are met.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=9c02b3a15cfb1e25&fccid=80ff3b1eabc7f932&vjs=3
185,Data Analyst (Advanced SQL Experience),Data Analyst,Thoucentric,"Bengaluru, Karnataka","Experience with data governance, data quality management, and data validation techniques.
Solid understanding of data modeling concepts, data warehousing, and…",PostedPosted 22 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=7c6b08153c4cbdd5&fccid=deadcc7ca64ae08b&vjs=3
186,Data Analysis & Interpretation Application Developer,Data Analyst,Accenture,"Kolkata, West Bengal+4 locations","Key Responsibilities : 1 - Designing, Developing, and maintaining the data architecture,, data models in snowflake 2 Able to gather end user requirements and…",PostedPosted 26 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=316a6ff8377de33c&fccid=a4e4e2eaf26690c9&vjs=3
187,Sr. Analyst (SQL),Data Analyst,SH Square Consultants,"Bengaluru, Karnataka","Should have EXCELLENT knowledge on:
Minimum of 5 years of experience inwriting complex SQLqueries & storedprocedures.
ETL packages: 3 years (Preferred).",EmployerActive 2 days ago,"₹5,00,000 - ₹15,00,000 a year",2023-08-30,https://in.indeed.com/company/SH-Square-Consultants/jobs/Senior-Analyst-f6fadc0ee5c7a86a?fccid=d66458f305c11022&vjs=3
188,Big Data Analyst,Data Analyst,CereSight,Remote in India,Reach out to us if you have 3+ years work experience in handling these big data tools to analyse the data and prepare the patterns that emerge from the huge…,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=0d19b829c0bd35e5&fccid=2369f179085e4b1c&vjs=3
189,Data Analyst (DPIC),Data Analyst,EPIC-INDIA,"Bhubaneshwar, Orissa",University of Chicago Trust India is seeking a full-time Data Analyst who will be responsible for analyzing large datasets extracting insights from complex data…,PostedPosted 26 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=a7186b9b6a039268&fccid=ff5593533e6a36aa&vjs=3
190,Data Scientist/ Data Analyst,Data Analyst,Splashgain,"Pune, Maharashtra","Develop custom data models and algorithms to apply to data sets.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=2ddbfc704f3432ae&fccid=4a449dbbb8720e30&vjs=3
191,Data Security Analyst - Data Loss Prevention(DLP),Data Analyst,M&G Global Services,"Remote in Mumbai, Maharashtra","Track and manage DLP events generated under Data in motion, data at rest and data in use..
Work with UK based teams to schedule and support DLP scan for data…",EmployerActive 13 days ago,"Up to ₹9,00,000 a year",2023-08-30,https://in.indeed.com/company/M&G-GLOBAL-SERVICES/jobs/Loss-Prevention-Officer-8caef1e911450150?fccid=14ae6cf1c062d960&vjs=3
192,Data Analyst,Data Analyst,KAS Group Asia (KGA),"Gurgaon, Haryana","Access, assimilate and present data from variety of data sources: Amazon Seller Central, AMS, Amazon Pie, Flipkart Marketing & other business dashboards.",PostedPosted 16 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=62c94f2bfff6e15d&fccid=62ef680a838160a9&vjs=3
193,Data Analytics / Machine Learning Engineers,Data Analyst,Tata Elxsi,"Bengaluru, Karnataka","Understanding of various ML frameworks, libraries, data structures, data modeling and software architecture.
Exposure to traditional Machine Learning algorithms…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=60238abff7540670&fccid=cf9a392c0e128671&vjs=3
194,Data and Analytics Engineer,Data Analyst,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","Identify data sources, perform EDA , data cleaning and transformations for ML / DL models.
Experience in deploying predictive or prescriptive data science…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=041e8386cab1b588&fccid=9ab138c02aaca829&vjs=3
195,Data Analyst,Data Analyst,Bombay Play,"Bengaluru, Karnataka","Prototyping new ways to visualise and understand data relationships.
You will find that this role will challenge you to combine your computational & statistical…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=44a9dfc2e1de201d&fccid=65ce5d56294acb59&vjs=3
196,Trainee Data Analyst – Excel Operator (WFH),Data Analyst,AIMLEAP,Remote in India,"We are looking for Trainee data analyst – Excel operators.
Trainee Data Analyst – Excel Operator.
Any Degree BBA, B.com, BA, etc.",PostedPosted 29 days ago,"₹10,000 - ₹15,000 a month",2023-08-30,https://in.indeed.com/rc/clk?jk=91f35c7ded28df78&fccid=5a3b76fdf3191b4c&vjs=3
197,Data Analyst Intern,Data Analyst,Bursys Infotech,"Panchkula, Haryana","Data Analysis: Utilize statistical methods and data analysis techniques to identify trends, patterns, and correlations within the data.",EmployerActive 2 days ago,"₹13,000 - ₹15,000 a month",2023-08-30,https://in.indeed.com/company/Bursys-Infotech/jobs/Data-Analyst-7185807b10cd3b90?fccid=093a377aca680f9b&vjs=3
198,BI Analyst,Data Analyst,Copperpod Digital,India,"You will be responsible for aggregating data from multiple sources, building data models, writing SQL queries, and developing interactive visualizations using…",PostedPosted 27 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=d9945926e958a5c4&fccid=af7b1c5236e2c2c9&vjs=3
199,Market Research Analyst,Data Analyst,XcelPros,Remote,"Strong analytical skills with the ability to interpret complex data and draw actionable insights.
Proficiency in using market research tools, data analysis…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=04aeac79cdabee10&fccid=2e7b8077faba342c&vjs=3
200,Operation Data Analyst,Data Analyst,AlMansoori Petroleum Services,India,"Submission of invoice to ONGC [Verify & Keep Record of Field data i.e.
Provide inputs with relevant field data based on operation for formal letter…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=0865ba3ff20bccf2&fccid=783eedba05a16287&vjs=3
201,Auto Finance Data Visualization Analyst,Data Analyst,JPMorgan Chase & Co,"Bengaluru, Karnataka","The team encompasses a variety of disciplines from data governance and strategy to reporting, data science and machine learning.",PostedPosted 17 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=2def1b3859a439ec&fccid=c46d0116f6e69eae&vjs=3
202,Team Leader- Data Analyst,Data Analyst,The Coca-Cola Company,"Bengaluru, Karnataka","Advanced in Python for data processing.
Advanced skills in data design for analytics including relational and NoSQL.
Expert level skill in Power BI/Tableau.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=3a5c8b0745b2d64f&fccid=6bb4fc4a8a4cb4d9&vjs=3
203,Data Analyst,Data Analyst,Bar Code India,"Gurgaon, Haryana","Acquire data from primary or secondary data sources and maintain databases/data systems.
He will study existing customer data and create insights from the data…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=a7a29d4b010ec821&fccid=af896ac2e7e497a8&vjs=3
204,Data Analyst,Data Analyst,Fresh To Home,"Bengaluru, Karnataka","Able to support conclusions with analytical evidence using descriptive stats, inferential stats and data visualizations.",PostedPosted 26 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=ff6fea2557a77d64&fccid=d4e55efec06f38d4&vjs=3
205,Data Analyst,Data Analyst,V-Align Technologies,"Bengaluru, Karnataka",Candidates with 1 to 2 years’ experience statistical data analysis.,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=928b3fdce978137b&fccid=af63cb2d55132990&vjs=3
206,Trainee Data Analyst,Data Analyst,Inc42 Media,"New Delhi, Delhi","Acquiring data from primary or secondary data sources and maintaining databases/data systems.
Enriching data from primary or secondary data sources for…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=162ef8e0f53941bd&fccid=b3e827e92f94f4e9&vjs=3
207,Data Analyst,Data Analyst,TEAM THAI..,"Calicut, Kerala","Extracting data from primary and secondary sources and removing corrupted data.
Developing and managing data systems and databases.",EmployerActive 4 days ago,"₹20,000 - ₹30,000 a month",2023-08-30,https://in.indeed.com/company/TEAM-THAI../jobs/Data-Analyst-baf96df7f5aaf988?fccid=f032a685ef6c2833&vjs=3
208,BI Data Analyst,Data Analyst,iCRC,"Noida, Uttar Pradesh","Expertise in building data visualizations to highlight patterns in the data from unstructured and structured data sets.
Knowledge of Modern Web architecture.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=08fc319507f1b3f2&fccid=4a9dba2d5940f565&vjs=3
209,Equity Research Analyst,Data Analyst,Credent Asset Management Services Limited,"Mumbai, Maharashtra","Utilize financial data platforms to research, sort and short list relevant data.
Prepare, analyze & present data & information for internal and external reports…",EmployerActive 4 days ago,"₹5,00,000 - ₹12,00,000 a year",2023-08-30,https://in.indeed.com/company/Credent-Asset-Management-Services-Limited/jobs/Equity-Analyst-0e388a47bc4fc495?fccid=dbdbc81260689852&vjs=3
210,Data Assurance Analyst,Data Analyst,Startrac Technologies,"Hyderabad, Telangana","Role: C2H (Contract-to-Hire).
Hyderabad, Telangana: Reliably commute or planning to relocate before starting work (Required).",EmployerActive 2 days ago,"₹6,00,000 - ₹10,00,000 a year",2023-08-30,https://in.indeed.com/company/Startrac-Technologies/jobs/Data-Analyst-aa5873adf2bbd754?fccid=099cc2a52e4b07b3&vjs=3
211,IT Business Analyst,Data Analyst,LanceTech Solutions Pvt Ltd,"Remote in Chennai, Tamil Nadu","Utilize data processing tools for effective data transformation and analysis.
Proven experience with various data analysis tools and methodologies.",EmployerActive 7 days ago,"₹7,32,657 - ₹10,14,357 a year",2023-08-30,https://in.indeed.com/company/LanceTech-Solutions-Pvt-Ltd/jobs/IT-Analyst-ad04358c41c55199?fccid=e9c8111ee4de3cfa&vjs=3
212,Data Analyst,Data Analyst,Frost & Sullivan,Remote in Tamil Nadu,"Conduct in-depth data analysis and provide actionable insights to stakeholders through effective data storytelling.
Can multi-task and meet tight deadlines.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=5a0633b11c5c9d25&fccid=0bcfbf05af69f1b1&vjs=3
213,Data Analyst,Data Analyst,nurture.farm,"Bengaluru, Karnataka",Design and develop complex and optimized data queries to move and transform data from operational data sources to analytical databases.,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=7693164d163e0005&fccid=66d0b60738c7db79&vjs=3
214,Analytics Analyst - Data Visualization,Data Analyst,Accenture,"Bengaluru, Karnataka","The role may require for you to work on data warehouse infrastructure built on top of Hadoop for providing data summarization, query, and analysis.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=95bf778dad0ef2bf&fccid=a4e4e2eaf26690c9&vjs=3
215,Search Engine Optimization (SEO) Analyst | Expert,Data Analyst,REXMAN,Remote,"Monitors specific SEO efforts; gathers and analyzes data and reports results to the team.
Conducts research, data collection, and analysis to assess the…",PostedPosted 25 days ago,"₹4,00,000 - ₹7,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=8f78e02caaeeaa17&fccid=c9202efa5cdfa00b&vjs=3
216,Campus hire_Data Analytics_staff,Data Analyst,EY,"Thiruvananthapuram, Kerala","Supporting extraction of data from multiple ERP sources by understanding data structure requirement.
Knowledge of data transformation / ETL tools.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=f136416594f9ce80&fccid=1544766d4c2915b0&vjs=3
217,Data Analyst (KYC),Data Analyst,Helius Technologies,India,"Deep understanding of data modeling techniques.
Working with large amounts of transactional data to identify trends and patterns in order to detect any…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=8a87910ef4335c3e&fccid=b3282c125f18e0c0&vjs=3
218,Junior Power BI Analyst,Data Analyst,Modus ETP,Remote in Remote,"Importing data and transforming data for Business Intelligence.
Familiar with Power BI Desktop App,.
MS Excel SharePoint lists, Sql Data base,.",EmployerActive 2 days ago,"₹1,50,000 - ₹2,50,000 a year",2023-08-30,https://in.indeed.com/company/Modus-ETP/jobs/Business-Intelligence-Analyst-150e04942ac4fe50?fccid=1e350b5da6c986a6&vjs=3
219,Data Analyst,Data Analyst,Hustlehub Tech Park,"Bengaluru, Karnataka","Providing technical expertise in data storage structures, data mining, and data cleansing.
Provide quality assurance of imported data, working with quality…",PostedPosted 30+ days ago,"₹30,000 - ₹50,000 a month",2023-08-30,https://in.indeed.com/company/Hustlehub-Tech-Park/jobs/Data-Analyst-a602bd1e22e8865e?fccid=abacf969cc02ff49&vjs=3
220,Mobility Data Analyst - IN/MKR,Data Analyst,Bosch Group,"Bengaluru, Karnataka","Data management: Develop and implement data management strategies, including data cleansing, transformation, and integration, to ensure data integrity,…",PostedPosted 22 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=27ab897018012a7c&fccid=a2faf1301ac6ad4b&vjs=3
221,Data Validation Research Analyst,Data Analyst,BuzzBoard,Remote,"Data validation and Research analyst will be responsible for importing, transforming, validating or modelling data with the purpose of understanding or making…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=5080cc1a033435c4&fccid=86228da7e23c73a2&vjs=3
222,Data Analyst,Data Analyst,mPokket,India,"Advanced working knowledge of data mining using SQL, ETL, data warehouse as well as Excel.
As a Data Analytics, you will work with our Credit and Analytics Team…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=f2dc2d7bdb1404fc&fccid=19700852e816f83d&vjs=3
223,Visualization Analyst (Tableau) - Data and Analytics,Data Analyst,mPower Software Services,"Bengaluru, Karnataka","Advanced skills in data analysis and data discovery.
Leading development of automated reporting solutions in Tableau and mentoring data analysts to increase…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=9a5a5b6e9505b0aa&fccid=5694fd5b90f664ea&vjs=3
224,Data Analyst,Data Analyst,TESTRIQ QA Lab,"Mira Road, Mumbai, Maharashtra","Benefits & Perk: Provident Fund, Paid time off, Paid sick time.
Flexible work hours, Holidays as per Indian calendar, PL, CL, and paid parental leave.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=59193e6aa83f659f&fccid=e81b869c34dc963d&vjs=3
225,Internal Audit - Data Strategy - Analyst - Hyderabad,Data Analyst,Goldman Sachs,"Hyderabad, Telangana","Experience with advanced data analytics tools and techniques.
Knowledge of basic statistics, including descriptive statistics, data distribution models, Time…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=1319c5c453ebcdaf&fccid=16a97ed26c75bf2d&vjs=3
226,Data Analyst - R&D,Data Analyst,Maruti Suzuki India Ltd,"Bengaluru, Karnataka","Find meaningful patterns in data, detect seasonality and trend, establish cause and effect relationships in data.
Exploratory data and get insights.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=d2f4d4352bd5512e&fccid=9102c38c15134e6c&vjs=3
227,Data Analyst - HR Analytics,Data Analyst,Dr.Reddy's,"Hyderabad, Telangana","Good Experience of data crunching in Excel.
Work with Business/ Functional leaders to deploy data driven solutions for solving HR challenges.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=e4c58ba0f60d24ff&fccid=b3b99a1c02370545&vjs=3
228,Senior Data Analyst,Data Analyst,Nivoda,"Mumbai, Maharashtra","Foster culture of data-driven decision making and support the overarching data strategy.
Identify incomplete and diverse data sets, pinpointing data issues…",PostedPosted 30+ days ago,"₹18,00,000 - ₹28,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=a891718252db102d&fccid=f414219513165383&vjs=3
229,Microsoft BI (MSBI) Consultant,Data Analyst,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","Theobald – a connector that allows Microsoft to extract data from SAP.
Theobald – a connector that allows Microsoft to extract data from SAP.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=8f78f8433adcda87&fccid=9ab138c02aaca829&vjs=3
230,Business Analyst (BA) - Analytics,Data Analyst,PhonePe,"Bengaluru, Karnataka","Intuition for data and ability to handle big data sources.
These insights and decisions will be influenced based on your presentation of the evidence, backed by…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=e1c73f65394ff972&fccid=9efe0489759405d1&vjs=3
231,Data Research Analyst,Data Analyst,Crypto Mize,"Delhi, Delhi","A Data Research Analyst is a person who specializes in providing quantitative, analytical, logical, and good at managing numbers and data, also known as data…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=7af438a02b15f1a2&fccid=bdad58a8df3ba8a4&vjs=3
232,Business Analyst - Data Analyst,Data Analyst,Genpact,"Bengaluru, Karnataka+1 location","Expected to support the client on data systems and analysis.
Responsible for data extraction, collation and cleaning in MS excel/ access.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=db8ae21cc47f17c8&fccid=afe30394bfba1470&vjs=3
233,Quantitative Analyst (Digital Analytics),Data Analyst,JPMorgan Chase & Co,"Mumbai, Maharashtra","Manage and work on all phases of the analytics lifecycle, including documenting data lineage, analysis scoping, data development, hypothesis development, data…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=d56606a7c93becb5&fccid=c46d0116f6e69eae&vjs=3
234,Solution Analyst,Data Analyst,Sitetracker,"Bengaluru, Karnataka","Analyze source data and perform data migrations.
Create reports and dashboards to visualize Sitetracker data.
You will work closely with our Solution Architects…",PostedPosted 16 days ago,"₹7,75,000 - ₹9,50,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=7f3804d23f29cae1&fccid=cb4dd3d6b765b6a3&vjs=3
235,Business Intelligence Analyst,Data Analyst,Crypto Mize,"Delhi, Delhi","BI Analysts research current trends and competitor data.
Researching, gathering, analyzing and synthesizing data.
Helping prepare forecasts and budgets.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=b1fdeaecb956f0d3&fccid=bdad58a8df3ba8a4&vjs=3
236,Business Analyst – New Business Unit,Data Analyst,Pplanet HR Services,Remote,"Interpret data, analyse results, and build data visualization reports for business teams.
Bring the process efficiency with the use of sophisticated data…",PostedPosted 28 days ago,"₹20,00,000 - ₹30,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=2d91d9959926a522&fccid=6cb8e573ca262fe9&vjs=3
237,Senior Analyst BI,Data Analyst,Kontoor Brands,Remote,"Fivetran / HVR data replication Toolset.
Fivetran/HVR data replication Toolset.
Support Reporting and Analytics Processes and Configuration, Data Migration &…",PostedPosted 14 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=062033eaaf4540d4&fccid=2d27977a4d5e157e&vjs=3
238,MIS & Data Analytics,Data Analyst,Megara Infotech,"Gurgaon, Haryana","Maintaining data in Excel (includes Formula (Sum, count, if), Pivot Table,H-Look Up, V-Look Up.
Typing in the English language without spelling mistakes.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=bb76041c5bb0d77f&fccid=1171e43a882643a9&vjs=3
