,title,job_role,companyName,job_location,Job_Summary,post_date,salary,today_date,Job_url
232,Lead Data Scientist,Data Scientist,Mastercard,"Pune, Maharashtra","Experience leading other data scientists from a technical perspective.
Experience leading large data science projects, with a passion for solving business…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=ba251d6643b4b9ad&fccid=10b5c722d846df43&vjs=3
233,Senior Data Scientist,Data Scientist,Lendingkart,India,"You will conceptualize enhancements to data warehouse and guide the engineering team on.
Scientist will be responsible for designing and implementing predictive…",PostedPosted 26 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=05adff7a68bdcc9d&fccid=1bed07623fc0071f&vjs=3
234,Client Technology - Data Science,Data Scientist,EY,"Thiruvananthapuram, Kerala+1 location","Understanding and applying latest data mining techniques.
Designing the data processing pipelines in Cloud ecosystem.
Good knowledge of Machine Learning.",PostedPosted 8 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=b72566d9222a8013&fccid=1544766d4c2915b0&vjs=3
235,Analyst Development - Data Scientist,Data Scientist,Sun Life,"Gurgaon, Haryana","Strong understanding of advanced data mining techniques, curating, processing and transforming data to produce sound datasets.
5+ years of relevant experience.",PostedPosted 22 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=c95e669b5dc3b6dd&fccid=618943d89d0005a6&vjs=3
236,Data Science Analytics Specialist - Data Science,Data Scientist,Accenture,"Mumbai, Maharashtra","In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=6a2242245773e1b3&fccid=a4e4e2eaf26690c9&vjs=3
237,Deep Learning Engineer,Data Scientist,Tensor Matics,"Chandigarh, Chandigarh",Collaborate with the data engineering and MLOps teams to streamline the data pipeline and deployment processes.,EmployerActive 2 days ago,"₹4,00,163 - ₹8,00,000 a year",2023-08-30,https://in.indeed.com/company/Labellerr(www.labellerr.com)-by-Tensor-Matics/jobs/Deep-Learning-Engineer-1490097ac39579a9?fccid=faab81dc77f2118d&vjs=3
238,Junior Data Scientist,Data Scientist,Risk Edge Solutions,"Hyderabad, Telangana","Processing, cleansing, and verifying the integrity of data used for analysis.
Experience with data visualization tools, such as D3.js, GGplot, etc.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=127305f6184506ba&fccid=ff9e5682589566a1&vjs=3
239,Data Scientist,Data Scientist,Crayon Data,India,"Maya.ai's capability is driven by four “as a Service” components - Data, Recommendation, Customer Experience, and Marketplace - that work individually and…",PostedPosted 9 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=4261b25e7c437b49&fccid=998d49e3026b4101&vjs=3
240,Senior Data Scientist,Data Scientist,Disney Star,"Mumbai, Maharashtra","Mentor and provide technical guidance to junior data scientists and team members.
Analyze and interpret structured/unstructured data from diverse sources to…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=695fb43db2f63f8c&fccid=b253d35473890bf9&vjs=3
241,DATA SCIENCE TRAINER,Data Scientist,S INFOZ SOLUTIONS PVT. LTD,"Hyderabad, Telangana","PERSON AS TO TRAIN STUDENTS ON PYTHON AND DATA SCIENCE.
Total work: 3 years (Preferred).
Hyderabad, Telangana: Relocate before starting work (Preferred).",EmployerActive 22 days ago,"From ₹50,000 a month",2023-08-30,https://in.indeed.com/company/S-INFOZ-SOLUTIONS-PVT.-LTD/jobs/Data-Scientist-91ec696a42550486?fccid=f03a73a88d1e031a&vjs=3
242,SR Data Scientist,Data Scientist,Surya Systems,"Remote in Bengaluru, Karnataka","Experience in applied data science, analytics, data storytelling.
Apply your expertise in quantitative analysis, data mining, and the presentation of data to…",PostedPosted 30+ days ago,"₹36,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=6103851e720933d6&fccid=af1cebb7f11ae180&vjs=3
243,Director of Data Science,Data Scientist,Deal4loans,"Noida, Uttar Pradesh","Good with numbers: digest numbers/data, analyze it, use this data to make.
Defines the data requirements of the analytic solution.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=4a8580a48476caf2&fccid=ef9b2e9d4576f815&vjs=3
244,Data Scientist / Sr. Data Scientist,Data Scientist,Claim Genius,"Hyderabad, Telangana","Strong coding skills and fundamentals in data structures, predictive modelling and big data concepts.
For applying as just a data scientist (Junior), the person…",PostedPosted 20 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=2ed49836c1cd5927&fccid=6e858f9a1b47acba&vjs=3
245,Machine Learning Engineer,Data Scientist,Tookitaki,Remote,"Strong understanding of data modeling.
Work closely with data scientists, engineers and product managers to deliver the end-to-end product.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=8f933176baee698c&fccid=475adce53f46c3ba&vjs=3
246,Data Science Intern,Data Scientist,LeadsRank LLP,"Chandigarh, Chandigarh","Ability to work with large data sets using Python.
Have a strong background in Python programming, MySQL, Linux, and Machine Learning.",EmployerActive 5 days ago,"₹8,000 - ₹25,000 a month",2023-08-30,https://in.indeed.com/company/Leads-Rank/jobs/Data-Science-Intern-9c1f3034711fdb1d?fccid=5e793ff3edb3e2da&vjs=3
247,Data Scientist,Data Scientist,Sea and Beyond,"Mumbai, Maharashtra","Graduation in Data Science / Post Graduation in Analytic Domain.
Should have experience in Machine Learning software engineering projects.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=1db3b5a9d3572be0&fccid=3bdc2177cd9b3ed2&vjs=3
248,Senior Data Scientist,Data Scientist,Kmart,India+1 location,"Mine multiple data sets including large data sets through clustering & capture thematic trends.
By using the latest cloud platforms tools, data engineering…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=c430dba57c3d0f73&fccid=fffc8238af387b00&vjs=3
249,Manager - Data Scientist,Data Scientist,VIPSA TALENT SOLUTIONS PRIVATE LIMITED,"Bengaluru, Karnataka","Choose relevant techniques and create data processing solutions for the identified needs.
Extensive experience in data processing (e.g. data mining, social…",EmployerActive 7 days ago,"₹25,00,000 - ₹30,00,000 a year",2023-08-30,https://in.indeed.com/company/VIPSA-TALENT-SOLUTIONS-PRIVATE-LIMITED/jobs/Data-Scientist-3797378a2546ad96?fccid=780adfabbd1faafc&vjs=3
250,"AI specialist and Deep learning Specialist, NLP specialist",Data Scientist,Algormind,"Chennai, Tamil Nadu","Collaborate with Cross-functional Teams:* Work closely with engineers, data scientists, and product managers to ensure alignment with project objectives.",EmployerActive 2 days ago,"Up to ₹30,000 a month",2023-08-30,https://in.indeed.com/company/Algormind/jobs/Deep-Learning-Engineer-38feec0e9d506436?fccid=c11f4c5d3d4266f3&vjs=3
251,Designation –Data Scientist,Data Scientist,Sybrant Data,"Chennai, Tamil Nadu","2 - 4 years of experience in machine learning and data mining.
Excellent understanding of different software such as Perl, Python, Hadoop, Java and R…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=96e14070d93eb226&fccid=0f5b194125dee5ec&vjs=3
252,Data scientist,Data Scientist,Mazik Tech Solutions,"Hyderabad, Telangana","Any Specialization, Computers, Electronics/Telecommunication, Mechanical.
Business & Data Understanding, Data Preparation, Model Development, Validation and…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=4f464b67845809c7&fccid=9488ddc82df60727&vjs=3
253,Enabling Areas - AI/ML + Gen AI - DEC,Data Scientist,Deloitte,"Bengaluru, Karnataka","Ability to process complex data sets.
The diverse team consists of subject matter experts, technology specialists, quality engineers, user experience…",PostedPosted 14 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=dc2f56f33981a3fd&fccid=9e215d88a6b33622&vjs=3
254,Senior Data Scientist,Data Scientist,dazzlelect,"Bengaluru, Karnataka","Mentor other team members(data scientist, data analyst, ML engineers).
You will also perform data analysis on data stored in data warehouses or data centers to…",PostedPosted 30+ days ago,"₹40,00,000 - ₹45,00,000 a year",2023-08-30,https://in.indeed.com/company/Dazzlelect/jobs/Senior-Data-Scientist-d4eb5fe30502017a?fccid=73aac017a4cf0729&vjs=3
255,"Staff Engineer, Machine Learning",Data Scientist,Nagarro,+1 locationRemote,"Company Description We're Nagarro. We are a digital product engineering company that is scaling in a big way! We build products, services, and experiences…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=552433328273f99e&fccid=be57e01618911e92&vjs=3
256,Principal Data Scientist,Data Scientist,Get My Parking,"Bengaluru, Karnataka","Excellent knowledge of data mining techniques, exploratory data analysis, feature.
Good data management and aggregation skills.",EmployerActive 7 days ago,"₹35,00,000 a year",2023-08-30,https://in.indeed.com/company/Get-My-Parking/jobs/Principal-Scientist-6a84db0fe764b3a3?fccid=51a6df5e31567ef7&vjs=3
257,Data Science Trainer,Data Scientist,Training Basket,"Gautam Budh Nagar, Uttar Pradesh","Excellent understanding of data visualization, data storytelling, and how to think about data problems in a business context and solve them using Machine…",EmployerActive 2 days ago,"₹3,00,000 - ₹8,00,000 a year",2023-08-30,https://in.indeed.com/company/Training-Basket/jobs/Data-Scientist-edcf38da99634440?fccid=b55a3f685f2c6094&vjs=3
258,Data Analytics,Data Scientist,talent-O-scope,"Mumbai, Maharashtra","One year experience in data analytics.
Key Skills Analytics Data Analytics python R data science tableau Power BI Statistics SAS Analyst.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=65b4e137f6c695a9&fccid=23118b488b8ca83c&vjs=3
259,Data Scientist,Data Scientist,Mobile Programming LLC,"Mumbai, Maharashtra","familiarity with Azure Databricks or similar cloud-based data processing platforms..
*Understanding of database systems and SQL for data querying and…",EmployerActive 7 days ago,"₹6,00,000 - ₹14,00,000 a year",2023-08-30,https://in.indeed.com/company/Mobile-Programming/jobs/Data-Scientist-df3f92d561faabb4?fccid=d0377b42bd69efd8&vjs=3
260,Data Scientist,Data Scientist,IQZ Systems,Remote,"Determining the correct data sets and variables.
Analysing the data to identify patterns and trends.
Collecting large sets of structured and unstructured data…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=8d7dcd8bc84a7e25&fccid=dadcf467d4c5688c&vjs=3
261,Data Scientist,Data Scientist,HashiCorp,"Noida, Uttar Pradesh",Manage and analyze raw data in order to build algorithms to provide data-driven business insights and high-impact ML models to generate significant business…,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=4a5d5590b1f51ef9&fccid=044076f542c2a482&vjs=3
262,Data Scientist,Data Scientist,MyYogaTeacher,"Remote in Bengaluru, Karnataka","Decipher and address quality of data, filter and cleanse data, identify missing data.
Analyze data in meaningful ways.
Proficient in Python and Shell scripting.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=c938e8ae983fa719&fccid=6d159578f3641f34&vjs=3
263,DATA SCIENCE,Data Scientist,Infowiz Software Solution,"Amritsar, Punjab","Develop custom data models and algorithms to apply to data sets.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.",PostedPosted 30+ days ago,"₹10,000 - ₹30,000 a month",2023-08-30,https://in.indeed.com/rc/clk?jk=62a1efaad00ca109&fccid=11e6934ea954ccfb&vjs=3
264,Data Scientist,Data Scientist,ScaleIn,"Bengaluru, Karnataka","Implement and support data discovery and predictive analytics models by analyzing business data.
Ability to design the models to work on small to very large…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=a75cca98328d591f&fccid=5cecb14a27a07d4e&vjs=3
265,"Expert, Data scientist",Data Scientist,Schneider Electric,"Bengaluru, Karnataka",Own the code review process to ensure stringent coding guidelines are met by other data scientists & data engineers.,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=f85f1e99f791a655&fccid=8dc4399ddb463d4a&vjs=3
266,Data Scientist - Bangalore/Noida/Hybrid,Data Scientist,Techneplus,"Bengaluru, Karnataka","Understanding of data lakes and relational databases.
Build optimization models for scenario testing future business outcomes based on internal and external…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=3f9e5c56b702631a&fccid=ca2dc242f58e938e&vjs=3
267,Data Scientist & Analyst,Data Scientist,iTDAY India,"Bengaluru, Karnataka","Experience using a variety of data mining/data analysis methods, using a variety of data.
Develop custom data models and algorithms to apply to data sets.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=1d464e1d7cf95806&fccid=13c2a34d9521c703&vjs=3
268,Python & AI/ML Developer (EXP: 1-4 Yrs) (Hybrid),Data Scientist,Totality Corp,"Remote in Gurgaon, Haryana","Collect, preprocess, and analyze data to train and test models.
The ideal candidate will have a deep understanding of machine learning and AI technologies, and…",EmployerActive 8 days ago,?,2023-08-30,https://in.indeed.com/company/Totality-Corporation/jobs/Python-Developer-97b98bf5fa40e65e?fccid=1f8edc6c3ee7dd85&vjs=3
269,Analytics – Data Science – Manager/Sr. Manager,Data Scientist,Deloitte,"Bengaluru, Karnataka","Define the business problem and work with data scientists to effectively translate it into a data science problem.
Ability to travel when necessary.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=8fbb30fa2028021a&fccid=9e215d88a6b33622&vjs=3
270,Specialist Data Scientist,Data Scientist,NICE Systems,"Pune, Maharashtra","Research data patterns for prediction of fraudulent transaction.
Dealing with large amounts of data and extract knowledge or insight to.",PostedPosted 12 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=cccc0e028eb23eba&fccid=6a61d7ee1ae79003&vjs=3
271,Data Scientist- IT Manager,Data Scientist,Procter & Gamble,"Mumbai, Maharashtra","To unlock business building insights in our mountains of data.
Executing research and analytics, including data source identification, processing, model…",PostedPosted 26 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=e4345ab9cb9075a6&fccid=2da0dedf6df97194&vjs=3
272,Data Scientist,Data Scientist,Fluor Corporation,"Gurgaon, Haryana","Assist in generating, checking, and analyzing data to ensure accuracy; maintain orderly records to provide audit trail data.",PostedPosted 14 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=d9393dda76e230c8&fccid=a80fee72384b4211&vjs=3
273,Head of Data Analytics,Data Scientist,SelFin India Financial Services,"Mumbai, Maharashtra",Create and oversee processes for data protection and data governance • Identify relevant vendors / solutions and maintain relationships.,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=e94cf79692c0ee81&fccid=dd616958bd9ddc12&vjs=3
274,Data Scientist (Demand Planning & Pricing),Data Scientist,Otipy,"Gurgaon, Haryana","Data Storage: architect to design big data storage.
At least 1-2 years’ experience in data science projects.
Should build complex data like weather, seasonality…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=aefcaa82ff8c7efe&fccid=231f97b87bd1ffbb&vjs=3
275,Machine Learning Analyst,Data Scientist,Pattern Effects Labs,"Bengaluru, Karnataka","AI is used to find pattern and correlation which hide deep within Big Data.
Candidate should be passionate to use various ML algorithms to solve the problem.",PostedPosted 26 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=5bf8c531867ef0fc&fccid=636b2f7c338b7ec9&vjs=3
276,Data Science Trainer,Data Scientist,Aspirevision tech education pvt. Ltd,"Delhi, Delhi","Your expertise in data science concepts, algorithms, and machine learning frameworks will play a crucial role in nurturing the next generation of data-driven…",EmployerActive 10 days ago,?,2023-08-30,https://in.indeed.com/company/Aspirevision-tech-education-pvt.-Ltd/jobs/Data-Scientist-5448e1d705e6fb8e?fccid=02f818a9fbd92bcb&vjs=3
277,Data Scientist,Data Scientist,Anblicks,"Hyderabad, Telangana","At least 2 years of experience in data science in rolling out production grade solutions to end customers.
Total of 3-5 years of Big Data, Business Intelligence…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=83f57d0ab65da71a&fccid=e0efd5c38293090b&vjs=3
278,Data Scientist,Data Scientist,Deutsche Bank,"Pune, Maharashtra+1 location","Collaborate with data scientists and architects on several projects.
Build data systems and pipelines.
Analyze and organize raw data.",PostedPosted 21 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=33661144c943d362&fccid=f1d8e147024abb3f&vjs=3
279,Data Scientist/ Sr Data Scientist |Insurance|Gurgaon,Data Scientist,Michael Page,"Gurgaon, Haryana"," Good to have knowledge of Bank Statement, Credit data and other data sources used in Fraud Analysis.
 Defining new data collection and analysis processes and…",PostedPosted 30+ days ago,"₹25,00,000 - ₹40,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=09af5a4ac8a2e784&fccid=77087bd1709a8148&vjs=3
280,Big Data Administrator,Data Scientist,Valiance Solutions,"Remote in Noida, Uttar Pradesh","Using strong data science, data engineering & cloud engineering.
Hands-on experience with Hadoop deployment.
Ambari, Hive, Nifi, Spark, etc.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=d572c6a832c1903e&fccid=aac3cf2de368e654&vjs=3
281,Data Science Trainer,Data Scientist,Web D School,"Chennai, Tamil Nadu","Minimum 3+ Years of experience in machine learning & data analytics.
Work only 5 days per week.
Get paid for any extra hours/days worked.",EmployerActive 2 days ago,"₹60,000 - ₹75,000 a month",2023-08-30,https://in.indeed.com/company/Web-D-School/jobs/Data-Scientist-3e68fd62dce5a846?fccid=47479e0cc93754af&vjs=3
282,Artificial Intelligence Trainer,Data Scientist,BRAVEBEES RETAIL SOLUTIONS,"Kochi, Kerala","Job Title: Faculty/trainer - Artificial Intelligence.
Qualifications: Should have good experience in AI projects, should have good knowledge in Python, R, Data…",EmployerActive 7 days ago,"₹25,000 - ₹40,000 a month",2023-08-30,https://in.indeed.com/company/BRAVEBEES-RETAIL-SOLUTIONS/jobs/Trainer-a8f674c06e379b75?fccid=d445e7af3e93c800&vjs=3
283,Data Scientist,Data Scientist,vDoIT Technologies,"Gurgaon, Haryana","Develop custom data models and algorithms to apply to data sets.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=99ae90170cce4a3b&fccid=2c74ae019da59387&vjs=3
284,Jr Data Scientist,Data Scientist,Sciera,"Chennai, Tamil Nadu","Present information using data visualization techniques.
Undertake preprocessing of structured and unstructured data.
Experience in data mining and text mining.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=24795e2f2ff9f550&fccid=df90fe78a4f0126e&vjs=3
285,Deep Learning/Computer Vision Engineers,Data Scientist,Tata Elxsi,"Bengaluru, Karnataka","Strong experience with data science tools including Python scripting, CUDA, numpy, scipy, matplotlib, scikit-learn, bash scripting and Linux environment.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=5e8d73fb862fcf4c&fccid=cf9a392c0e128671&vjs=3
286,Senior Data Scientist,Data Scientist,Anblicks,"Vijayawada, Andhra Pradesh","Hands-on experience with any of the data science platforms such as RapidMiner, SAS and IBM.
At least 2 years of experience in data science in rolling out…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=0e60c168aabe3fd4&fccid=e0efd5c38293090b&vjs=3
287,Machine Learning & AI Online Trainer,Data Scientist,Prognoz,Remote,"1+ year experience in Machine Learning, Deep Learning, NLP field.
Must have worked on minimum 2 AI Projects and must have at least 50 hours experience in online…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=a161ebf041cea397&fccid=d3c16ab1f2de3595&vjs=3
288,Corporate Trainer - Data Analytics and Business Intelligence,Data Scientist,iamneo.ai,"Coimbatore, Tamil Nadu","Relevant certifications in data analytics, programming, and cloud platforms are a plus.
Proven experience as a corporate trainer or educator with a focus on…",PostedPosted 9 days ago,"₹2,00,000 a month",2023-08-30,https://in.indeed.com/rc/clk?jk=795fb7595e5d521e&fccid=30b6a51ec5f9737b&vjs=3
289,Data Science- Pricing & Promo Analytics- Associate 2- ANI,Data Scientist,PwC,"Bengaluru, Karnataka","Experience in Data analysis For e.g : data cleansing, standardization and data preparation for the machine learning use cases.",PostedPosted 27 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=39a9f4ced4e773d4&fccid=5e964c4afc56b180&vjs=3
290,Machine Learning Engineer,Data Scientist,GUVI GEEK NETWORK PRIVATE LIMITED,"Chennai, Tamil Nadu","Providing various weekly assignments, assessments, and tasks to learners and evaluating them on a regular basis.
3+ years of Industrial experience.",EmployerActive 9 days ago,"From ₹1,000 an hour",2023-08-30,https://in.indeed.com/company/GUVI-GEEK-NETWORK-PRIVATE-LIMITED/jobs/Machine-Learning-Engineer-af6d4fa122bb7a9d?fccid=6cee97490f7904c4&vjs=3
291,Data Scientist,Data Scientist,Obviously AI,"Remote in Bengaluru, Karnataka","You are comfortable with writing R and Python scripts to conduct data analysis, data pre-processing and feature engineering tasks.",EmployerActive 15 days ago,"₹14,00,000 - ₹24,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=278091c401cdf917&fccid=3d7aeb4003cd7dbd&vjs=3
292,Part time Machine learning Trainer,Data Scientist,Badatya Private Limited,"Delhi, Delhi","Understanding of data structures, data modeling and software architecture.
Study and transform data science prototypes.
Part-time hours: 25 per week.",EmployerActive 12 days ago,"₹25,600 - ₹38,000 a month",2023-08-30,https://in.indeed.com/company/badatya/jobs/Machine-Learning-Engineer-6425f1d125b1d39b?fccid=fdd28df1b89bae6d&vjs=3
293,Data Scientist,Data Scientist,Veniso Solutions,"Hyderabad, Telangana","Present information using data visualization tools.
Identify valuable data sources and automate collection processes.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=37ecd2ad247585b8&fccid=8faea655be02b4c4&vjs=3
294,ML Engineer,Data Scientist,ITC Infotech India Ltd,"Bengaluru, Karnataka","Should have expereince in machine learning and has worked on Ml Algorithms preferabbly from stat/math background.
Practical understanding of ML frameworks.",PostedPosted 13 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=2ff27eaf9f678d07&fccid=47cca1a92b73a5b2&vjs=3
295,Machine Learning Engineer,Data Scientist,Marktine Technology Solutions,Remote,"Responsibilities You will be responsible for designing, implementing, monitoring and maintaining our machine learning systems You will be working in a highly…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=3e2bdf655654e6b7&fccid=4d1ce2b52f6f8920&vjs=3
296,Data Science Trainer,Data Scientist,Skillcamper,Remote,"Industry experience as a full stack engineer is preferred.
Previous teaching experience preferred, but optional.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=499b54a70e4ab4cd&fccid=b2f29607fb0494f2&vjs=3
297,Machine Learning Intern,Data Scientist,PinnacleWorks Infotech,"Gurgaon, Haryana","To research, modify, and apply data science and data analytics prototypes.
To better comprehend data through exploration and visualization, as well as to spot…",PostedPosted 30+ days ago,"₹15,000 a month",2023-08-30,https://in.indeed.com/rc/clk?jk=6b7fb4c98e6eaf04&fccid=bc57d091bd67dc3a&vjs=3
298,Data Scientist,Data Scientist,Techvantage Systems,"Thiruvananthapuram, Kerala",We are looking for a very curious Lead data scientist who enjoys a deep dive into the raw data to help figure out the right set of questions and find the…,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=d88f47ce62c0a589&fccid=4ae69ecf27c47551&vjs=3
299,Data Scientist,Data Scientist,Credo Health,"Chennai, Tamil Nadu",Team: Technology Location: Chennai / Trichy Experience: 3…,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=e895318f92fb6b84&fccid=a62d29d28f0eadc6&vjs=3
